"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 15 20:44:20 IST 2024","Tue Oct 15 20:44:46 IST 2024","25463","tests.q2g","jeeves_singleturn_test","","","","Test Case 147 - SINGLE_MODULE_WITH_LOOKUP",""
"failed","Tue Oct 15 20:39:05 IST 2024","Tue Oct 15 20:40:00 IST 2024","55165","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_GROUP_BY-Show me total Changes group by Priority-78-expected_json77-SELECT COUNT(*),Priority FROM Changes GROUP BY Priority]",""
"failed","Tue Oct 15 20:37:14 IST 2024","Tue Oct 15 20:37:24 IST 2024","10684","tests.q2g","jeeves_singleturn_test","","","","Test Case 101 - SINGLE_MODULE_WITH_RANK_ORDER",""
"failed","Tue Oct 15 20:57:03 IST 2024","Tue Oct 15 20:57:12 IST 2024","9432","tests.q2g","jeeves_singleturn_test","","","","Test Case 414 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"failed","Tue Oct 15 20:59:59 IST 2024","Tue Oct 15 21:00:12 IST 2024","13306","tests.q2g","jeeves_singleturn_test","","","","Test Case 449 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:56:54 IST 2024","Tue Oct 15 20:57:03 IST 2024","8616","tests.q2g","jeeves_singleturn_test","","","","Test Case 413 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"passed","Tue Oct 15 20:59:08 IST 2024","Tue Oct 15 20:59:13 IST 2024","5485","tests.q2g","jeeves_singleturn_test","","","","Test Case 460 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:50:13 IST 2024","Tue Oct 15 20:50:21 IST 2024","8039","tests.q2g","jeeves_singleturn_test","","","","Test Case 295 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:33:45 IST 2024","Tue Oct 15 20:34:42 IST 2024","56890","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_GROUP_BY-Show me Assets group by Licence Expiry Date-45-expected_json44-SELECT COUNT(*),Licence Expiry Date FROM Assets GROUP BY Licence Expiry Date]",""
"passed","Tue Oct 15 20:48:45 IST 2024","Tue Oct 15 20:48:55 IST 2024","9563","tests.q2g","jeeves_singleturn_test","","","","Test Case 289 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:54:45 IST 2024","Tue Oct 15 20:55:40 IST 2024","55180","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Show me count of Tickets with First Response Escalated is not false-360-expected_json359-SELECT COUNT(*) FROM Tickets WHERE First Response Escalated <> false]",""
"passed","Tue Oct 15 20:54:09 IST 2024","Tue Oct 15 20:54:17 IST 2024","7553","tests.q2g","jeeves_singleturn_test","","","","Test Case 370 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:42:33 IST 2024","Tue Oct 15 20:42:42 IST 2024","8846","tests.q2g","jeeves_singleturn_test","","","","Test Case 201 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"failed","Tue Oct 15 20:59:13 IST 2024","Tue Oct 15 21:00:07 IST 2024","54079","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the sum Cost of Assets in the next 2 weeks-461-expected_json460-SELECT SUM(Cost) FROM freshservice.Assets WHERE `Created Date` >= CURRENT_DATE AND `Created Date` < CURRENT_DATE + INTERVAL '2 week']",""
"failed","Tue Oct 15 20:54:30 IST 2024","Tue Oct 15 20:54:39 IST 2024","8366","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Show me count of Assets with Mode of Procurement contains Bot-328-expected_json327-SELECT COUNT(*) FROM Assets WHERE Mode of Procurement LIKE %Bot%]",""
"failed","Tue Oct 15 20:40:03 IST 2024","Tue Oct 15 20:40:09 IST 2024","5770","tests.q2g","jeeves_singleturn_test","","","","Test Case 21 - SINGLE_MODULE_WITH_METRIC",""
"passed","Tue Oct 15 20:41:38 IST 2024","Tue Oct 15 20:41:46 IST 2024","8357","tests.q2g","jeeves_singleturn_test","","","","Test Case 174 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"failed","Tue Oct 15 20:38:29 IST 2024","Tue Oct 15 20:38:36 IST 2024","7793","tests.q2g","jeeves_singleturn_test","","","","Test Case 109 - SINGLE_MODULE_WITH_RANK_ORDER",""
"failed","Tue Oct 15 20:53:08 IST 2024","Tue Oct 15 20:53:16 IST 2024","8104","tests.q2g","jeeves_singleturn_test","","","","Test Case 342 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 20:42:48 IST 2024","Tue Oct 15 20:42:54 IST 2024","6006","tests.q2g","jeeves_singleturn_test","","","","Test Case 143 - SINGLE_MODULE_WITH_LOOKUP",""
"failed","Tue Oct 15 20:36:24 IST 2024","Tue Oct 15 20:36:32 IST 2024","8031","tests.q2g","jeeves_singleturn_test","","","","Test Case 12 - SINGLE_MODULE_WITH_METRIC",""
"passed","Tue Oct 15 21:00:42 IST 2024","Tue Oct 15 21:00:50 IST 2024","7831","tests.q2g","jeeves_singleturn_test","","","","Test Case 487 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 21:02:11 IST 2024","Tue Oct 15 21:03:06 IST 2024","55219","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the minimum Cost of Assets for last 1 years-503-expected_json502-SELECT MIN(Cost) FROM freshservice.Assets WHERE  `Created Date` >= CURRENT_DATE - INTERVAL '1 year']",""
"passed","Tue Oct 15 20:41:26 IST 2024","Tue Oct 15 20:41:34 IST 2024","7790","tests.q2g","jeeves_singleturn_test","","","","Test Case 250 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"failed","Tue Oct 15 20:44:10 IST 2024","Tue Oct 15 20:44:22 IST 2024","11924","tests.q2g","jeeves_singleturn_test","","","","Test Case 233 - SINGLE_MODULE_WITH_MULTIPLE_DATA_FILTERS",""
"failed","Tue Oct 15 20:43:26 IST 2024","Tue Oct 15 20:44:20 IST 2024","54331","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_LOOKUP-Show count of Medium Impact Tickets-146-expected_json145-SELECT COUNT(*) FROM Tickets WHERE Impact=Medium]",""
"passed","Tue Oct 15 20:37:14 IST 2024","Tue Oct 15 20:37:22 IST 2024","8214","tests.q2g","jeeves_singleturn_test","","","","Test Case 53 - SINGLE_MODULE_WITH_GROUP_BY",""
"passed","Tue Oct 15 20:42:50 IST 2024","Tue Oct 15 20:43:19 IST 2024","29068","tests.q2g","jeeves_singleturn_test","","","","Test Case 203 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"failed","Tue Oct 15 20:36:57 IST 2024","Tue Oct 15 20:37:06 IST 2024","9641","tests.q2g","jeeves_singleturn_test","","","","Test Case 99 - SINGLE_MODULE_WITH_RANK_ORDER",""
"failed","Tue Oct 15 21:03:05 IST 2024","Tue Oct 15 21:03:12 IST 2024","7016","tests.q2g","jeeves_singleturn_test","","","","Test Case 507 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:37:27 IST 2024","Tue Oct 15 20:37:32 IST 2024","5710","tests.q2g","jeeves_singleturn_test","","","","Test Case 14 - SINGLE_MODULE_WITH_METRIC",""
"failed","Tue Oct 15 21:04:45 IST 2024","Tue Oct 15 21:05:39 IST 2024","53937","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the maximum Cost of Assets for next 1 months-542-expected_json541-SELECT MAX(Cost) FROM freshservice.Assets WHERE `Created Date` >= CURRENT_DATE AND `Created Date` < CURRENT_DATE + INTERVAL '1 month']",""
"passed","Tue Oct 15 20:44:34 IST 2024","Tue Oct 15 20:44:40 IST 2024","5641","tests.q2g","jeeves_singleturn_test","","","","Test Case 277 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"failed","Tue Oct 15 20:35:29 IST 2024","Tue Oct 15 20:36:24 IST 2024","54971","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_METRIC-Show me Associated Assets Count of Tickets-11-expected_json10-SELECT Associated Assets Count FROM Tickets]",""
"passed","Tue Oct 15 21:04:21 IST 2024","Tue Oct 15 21:04:32 IST 2024","10324","tests.q2g","jeeves_singleturn_test","","","","Test Case 525 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 20:37:34 IST 2024","Tue Oct 15 20:37:45 IST 2024","10757","tests.q2g","jeeves_singleturn_test","","","","Test Case 43 - SINGLE_MODULE_WITH_GROUP_BY",""
"passed","Tue Oct 15 20:37:09 IST 2024","Tue Oct 15 20:37:14 IST 2024","5412","tests.q2g","jeeves_singleturn_test","","","","Test Case 52 - SINGLE_MODULE_WITH_GROUP_BY",""
"failed","Tue Oct 15 20:36:11 IST 2024","Tue Oct 15 20:36:24 IST 2024","13838","tests.q2g","jeeves_singleturn_test","","","","Test Case 119 - SINGLE_MODULE_WITH_RANK_ORDER",""
"passed","Tue Oct 15 20:45:42 IST 2024","Tue Oct 15 20:46:16 IST 2024","34112","tests.q2g","jeeves_singleturn_test","","","","Test Case 185 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"passed","Tue Oct 15 20:41:46 IST 2024","Tue Oct 15 20:41:56 IST 2024","9841","tests.q2g","jeeves_singleturn_test","","","","Test Case 175 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"passed","Tue Oct 15 20:43:02 IST 2024","Tue Oct 15 20:43:24 IST 2024","21861","tests.q2g","jeeves_singleturn_test","","","","Test Case 255 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 21:03:10 IST 2024","Tue Oct 15 21:03:18 IST 2024","7467","tests.q2g","jeeves_singleturn_test","","","","Test Case 511 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:55:40 IST 2024","Tue Oct 15 20:55:48 IST 2024","8039","tests.q2g","jeeves_singleturn_test","","","","Test Case 401 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"passed","Tue Oct 15 20:50:01 IST 2024","Tue Oct 15 20:50:09 IST 2024","7564","tests.q2g","jeeves_singleturn_test","","","","Test Case 160 - SINGLE_MODULE_WITH_MULTIPLE_LOOKUP",""
"passed","Tue Oct 15 21:00:14 IST 2024","Tue Oct 15 21:00:22 IST 2024","7524","tests.q2g","jeeves_singleturn_test","","","","Test Case 467 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 21:03:15 IST 2024","Tue Oct 15 21:03:21 IST 2024","5522","tests.q2g","jeeves_singleturn_test","","","","Test Case 510 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 20:54:21 IST 2024","Tue Oct 15 20:54:29 IST 2024","7505","tests.q2g","jeeves_singleturn_test","","","","Test Case 308 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"failed","Tue Oct 15 20:53:16 IST 2024","Tue Oct 15 20:54:11 IST 2024","55397","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_DATA_FILTERS-Show me count of Survey Question with Associated Ticket ID includes Michelle and Christopher-325-expected_json324-SELECT COUNT(*) FROM Survey Question WHERE Associated Ticket ID IN (Michelle,Christopher)]",""
"passed","Tue Oct 15 20:51:22 IST 2024","Tue Oct 15 20:51:30 IST 2024","7972","tests.q2g","jeeves_singleturn_test","","","","Test Case 298 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"passed","Tue Oct 15 20:42:54 IST 2024","Tue Oct 15 20:43:01 IST 2024","7563","tests.q2g","jeeves_singleturn_test","","","","Test Case 144 - SINGLE_MODULE_WITH_LOOKUP",""
"failed","Tue Oct 15 20:44:52 IST 2024","Tue Oct 15 20:45:46 IST 2024","54294","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Show me count of Assets with ID is not David-237-expected_json236-SELECT COUNT(*) FROM Assets WHERE ID <> David]",""
"failed","Tue Oct 15 20:56:19 IST 2024","Tue Oct 15 20:57:13 IST 2024","54361","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Show me count of Tickets with Approval Status is Not Requested-393-expected_json392-SELECT COUNT(*) FROM Tickets WHERE Approval Status = Not Requested]",""
"passed","Tue Oct 15 20:35:53 IST 2024","Tue Oct 15 20:36:01 IST 2024","7786","tests.q2g","jeeves_singleturn_test","","","","Test Case 31 - SINGLE_MODULE_WITH_GROUP_BY",""
"passed","Tue Oct 15 20:52:43 IST 2024","Tue Oct 15 20:52:50 IST 2024","7704","tests.q2g","jeeves_singleturn_test","","","","Test Case 321 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:57:55 IST 2024","Tue Oct 15 20:58:49 IST 2024","54321","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the average Cost of Assets in the next 2 weeks-429-expected_json428-SELECT AVG(Cost) FROM freshservice.Assets WHERE `Created Date` >= CURRENT_DATE AND `Created Date` < CURRENT_DATE + INTERVAL '2 week']",""
"failed","Tue Oct 15 21:04:03 IST 2024","Tue Oct 15 21:04:14 IST 2024","11314","tests.q2g","jeeves_singleturn_test","","","","Test Case 514 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 20:50:21 IST 2024","Tue Oct 15 20:50:28 IST 2024","7595","tests.q2g","jeeves_singleturn_test","","","","Test Case 296 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"failed","Tue Oct 15 20:50:28 IST 2024","Tue Oct 15 20:51:22 IST 2024","54188","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_NO_DATA_FILTER-Show me count of Changes with Associated Problems Count is empty-297-expected_json296-SELECT COUNT(*) FROM Changes WHERE Associated Problems Count IS NULL]",""
"failed","Tue Oct 15 20:38:55 IST 2024","Tue Oct 15 20:39:05 IST 2024","9894","tests.q2g","jeeves_singleturn_test","","","","Test Case 126 - SINGLE_MODULE_WITH_RANK_ORDER",""
"passed","Tue Oct 15 20:58:50 IST 2024","Tue Oct 15 20:59:06 IST 2024","16335","tests.q2g","jeeves_singleturn_test","","","","Test Case 399 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 20:52:59 IST 2024","Tue Oct 15 20:53:08 IST 2024","8634","tests.q2g","jeeves_singleturn_test","","","","Test Case 341 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 20:36:21 IST 2024","Tue Oct 15 20:36:29 IST 2024","7606","tests.q2g","jeeves_singleturn_test","","","","Test Case 35 - SINGLE_MODULE_WITH_GROUP_BY",""
"failed","Tue Oct 15 20:47:51 IST 2024","Tue Oct 15 20:48:45 IST 2024","54094","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_DATA_FILTERS-Display count of Tickets for which Service Category does not include Kristin and Ashley-288-expected_json287-SELECT COUNT(*) FROM Tickets WHERE Service Category NOT IN (Kristin,Ashley)]",""
"passed","Tue Oct 15 20:56:16 IST 2024","Tue Oct 15 20:56:54 IST 2024","37907","tests.q2g","jeeves_singleturn_test","","","","Test Case 412 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"passed","Tue Oct 15 21:04:36 IST 2024","Tue Oct 15 21:04:45 IST 2024","8660","tests.q2g","jeeves_singleturn_test","","","","Test Case 535 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 20:44:35 IST 2024","Tue Oct 15 20:44:43 IST 2024","8240","tests.q2g","jeeves_singleturn_test","","","","Test Case 259 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"passed","Tue Oct 15 20:50:09 IST 2024","Tue Oct 15 20:50:19 IST 2024","9826","tests.q2g","jeeves_singleturn_test","","","","Test Case 161 - SINGLE_MODULE_WITH_MULTIPLE_LOOKUP",""
"passed","Tue Oct 15 21:01:48 IST 2024","Tue Oct 15 21:01:56 IST 2024","7640","tests.q2g","jeeves_singleturn_test","","","","Test Case 486 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:45:42 IST 2024","Tue Oct 15 20:45:50 IST 2024","7935","tests.q2g","jeeves_singleturn_test","","","","Test Case 149 - SINGLE_MODULE_WITH_LOOKUP",""
"failed","Tue Oct 15 20:58:41 IST 2024","Tue Oct 15 20:58:49 IST 2024","7474","tests.q2g","jeeves_singleturn_test","","","","Test Case 443 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 20:52:41 IST 2024","Tue Oct 15 20:52:47 IST 2024","5803","tests.q2g","jeeves_singleturn_test","","","","Test Case 378 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:54:50 IST 2024","Tue Oct 15 20:55:44 IST 2024","54299","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Display total Tickets for which Category contains IT Tool-374-expected_json373-SELECT COUNT(*) FROM Tickets WHERE Category LIKE %IT Tool%]",""
"failed","Tue Oct 15 20:35:43 IST 2024","Tue Oct 15 20:35:53 IST 2024","10369","tests.q2g","jeeves_singleturn_test","","","","Test Case 30 - SINGLE_MODULE_WITH_METRIC",""
"failed","Tue Oct 15 20:34:29 IST 2024","Tue Oct 15 20:34:36 IST 2024","7480","tests.q2g","jeeves_singleturn_test","","","","Test Case 4 - SINGLE_MODULE",""
"failed","Tue Oct 15 20:40:14 IST 2024","Tue Oct 15 20:40:24 IST 2024","9613","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY-Show me total Assets group by Depreciation type and Workspace-170-expected_json169-SELECT COUNT(*),Depreciation type,Workspace FROM Assets GROUP BY Depreciation type,Workspace]",""
"passed","Tue Oct 15 20:35:32 IST 2024","Tue Oct 15 20:35:49 IST 2024","16112","tests.q2g","jeeves_singleturn_test","","","","Test Case 48 - SINGLE_MODULE_WITH_GROUP_BY",""
"passed","Tue Oct 15 20:48:57 IST 2024","Tue Oct 15 20:49:05 IST 2024","7618","tests.q2g","jeeves_singleturn_test","","","","Test Case 193 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"passed","Tue Oct 15 20:42:56 IST 2024","Tue Oct 15 20:43:02 IST 2024","6089","tests.q2g","jeeves_singleturn_test","","","","Test Case 272 - SINGLE_MODULE_WITH_DATA_FILTER",""
"passed","Tue Oct 15 20:46:07 IST 2024","Tue Oct 15 20:46:15 IST 2024","7724","tests.q2g","jeeves_singleturn_test","","","","Test Case 241 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"failed","Tue Oct 15 21:02:11 IST 2024","Tue Oct 15 21:03:05 IST 2024","54406","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the minimum Cost of Assets for last 10 days-500-expected_json499-SELECT MIN(Cost) FROM freshservice.Assets WHERE  `Created Date` >= CURRENT_DATE - INTERVAL '10 day']",""
"passed","Tue Oct 15 21:04:33 IST 2024","Tue Oct 15 21:04:41 IST 2024","8498","tests.q2g","jeeves_singleturn_test","","","","Test Case 534 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 20:58:40 IST 2024","Tue Oct 15 20:58:48 IST 2024","7526","tests.q2g","jeeves_singleturn_test","","","","Test Case 420 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 20:40:24 IST 2024","Tue Oct 15 20:40:30 IST 2024","5513","tests.q2g","jeeves_singleturn_test","","","","Test Case 171 - SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY",""
"passed","Tue Oct 15 20:38:21 IST 2024","Tue Oct 15 20:38:34 IST 2024","12786","tests.q2g","jeeves_singleturn_test","","","","Test Case 74 - SINGLE_MODULE_WITH_GROUP_BY",""
"passed","Tue Oct 15 20:53:06 IST 2024","Tue Oct 15 20:53:14 IST 2024","7450","tests.q2g","jeeves_singleturn_test","","","","Test Case 304 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:50:41 IST 2024","Tue Oct 15 20:51:37 IST 2024","55743","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY-Show me total Assets group by End of Life and Vendor-165-expected_json164-SELECT COUNT(*),End of Life,Vendor FROM Assets GROUP BY End of Life,Vendor]",""
"passed","Tue Oct 15 20:39:56 IST 2024","Tue Oct 15 20:40:01 IST 2024","5375","tests.q2g","jeeves_singleturn_test","","","","Test Case 66 - SINGLE_MODULE_WITH_GROUP_BY",""
"failed","Tue Oct 15 21:01:40 IST 2024","Tue Oct 15 21:01:51 IST 2024","10721","tests.q2g","jeeves_singleturn_test","","","","Test Case 481 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 20:38:53 IST 2024","Tue Oct 15 20:39:03 IST 2024","9871","tests.q2g","jeeves_singleturn_test","","","","Test Case 59 - SINGLE_MODULE_WITH_GROUP_BY",""
"failed","Tue Oct 15 20:46:15 IST 2024","Tue Oct 15 20:47:09 IST 2024","54031","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_DATA_FILTERS-Show me count of Assets with ID includes David and Tyrone-242-expected_json241-SELECT COUNT(*) FROM Assets WHERE ID IN (David,Tyrone)]",""
"failed","Tue Oct 15 20:48:37 IST 2024","Tue Oct 15 20:48:53 IST 2024","15793","tests.q2g","jeeves_singleturn_test","","","","Test Case 269 - SINGLE_MODULE_WITH_MULTIPLE_DATA_FILTERS",""
"failed","Tue Oct 15 20:58:36 IST 2024","Tue Oct 15 20:58:50 IST 2024","13609","tests.q2g","jeeves_singleturn_test","","","","Test Case 398 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:33:45 IST 2024","Tue Oct 15 20:33:57 IST 2024","11410","tests.q2g","jeeves_singleturn_test","","","","Test Case 111 - SINGLE_MODULE_WITH_RANK_ORDER",""
"failed","Tue Oct 15 21:00:27 IST 2024","Tue Oct 15 21:00:37 IST 2024","10238","tests.q2g","jeeves_singleturn_test","","","","Test Case 464 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:37:24 IST 2024","Tue Oct 15 20:37:34 IST 2024","9530","tests.q2g","jeeves_singleturn_test","","","","Test Case 102 - SINGLE_MODULE_WITH_RANK_ORDER",""
"passed","Tue Oct 15 21:04:42 IST 2024","Tue Oct 15 21:04:49 IST 2024","7567","tests.q2g","jeeves_singleturn_test","","","","Test Case 538 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 21:04:32 IST 2024","Tue Oct 15 21:04:42 IST 2024","9827","tests.q2g","jeeves_singleturn_test","","","","Test Case 532 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:57:35 IST 2024","Tue Oct 15 20:57:45 IST 2024","9419","tests.q2g","jeeves_singleturn_test","","","","Test Case 434 - AGGREGATE_FUNCTION_WITH_TIME",""
"passed","Tue Oct 15 21:00:16 IST 2024","Tue Oct 15 21:00:27 IST 2024","11037","tests.q2g","jeeves_singleturn_test","","","","Test Case 463 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:40:11 IST 2024","Tue Oct 15 20:40:20 IST 2024","9249","tests.q2g","jeeves_singleturn_test","","","","Test Case 129 - SINGLE_MODULE_WITH_RANK_ORDER",""
"passed","Tue Oct 15 20:49:01 IST 2024","Tue Oct 15 20:49:09 IST 2024","8364","tests.q2g","jeeves_singleturn_test","","","","Test Case 291 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:35:49 IST 2024","Tue Oct 15 20:36:43 IST 2024","54045","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_GROUP_BY-Show me total Assets group by Location-49-expected_json48-SELECT COUNT(*),Location FROM Assets GROUP BY Location]",""
"passed","Tue Oct 15 20:48:31 IST 2024","Tue Oct 15 20:48:38 IST 2024","6570","tests.q2g","jeeves_singleturn_test","","","","Test Case 219 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:43:29 IST 2024","Tue Oct 15 20:44:24 IST 2024","54964","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY-Show me total Tickets group by First Response due in and Assigned Date-205-expected_json204-SELECT COUNT(*),First Response due in,Assigned Date FROM Tickets GROUP BY First Response due in,Assigned Date]",""
"passed","Tue Oct 15 21:00:26 IST 2024","Tue Oct 15 21:00:34 IST 2024","8213","tests.q2g","jeeves_singleturn_test","","","","Test Case 477 - AGGREGATE_FUNCTION_WITH_TIME",""
"failed","Tue Oct 15 20:47:36 IST 2024","Tue Oct 15 20:48:31 IST 2024","55426","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_DATA_FILTER-Show me count of Assets with Tags contains Lis-218-expected_json217-SELECT COUNT(*) FROM Assets WHERE Tags LIKE %Lis%]",""
"failed","Tue Oct 15 20:44:27 IST 2024","Tue Oct 15 20:44:34 IST 2024","7909","tests.q2g","jeeves_singleturn_test","","","","Test Case 276 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"passed","Tue Oct 15 20:47:09 IST 2024","Tue Oct 15 20:47:17 IST 2024","8310","tests.q2g","jeeves_singleturn_test","","","","Test Case 243 - SINGLE_MODULE_WITH_MULTIPLE_DATA_FILTERS",""
"passed","Tue Oct 15 20:47:32 IST 2024","Tue Oct 15 20:47:37 IST 2024","5448","tests.q2g","jeeves_singleturn_test","","","","Test Case 286 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
"failed","Tue Oct 15 21:03:09 IST 2024","Tue Oct 15 21:04:03 IST 2024","54371","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[AGGREGATE_FUNCTION_WITH_TIME-Give me the minimum Cost of Assets for next 6 quarters-512-expected_json511-SELECT MIN(Cost) FROM freshservice.Assets WHERE `Created Date` >= CURRENT_DATE AND `Created Date` < CURRENT_DATE + INTERVAL '18 months']",""
"failed","Tue Oct 15 20:56:05 IST 2024","Tue Oct 15 20:56:19 IST 2024","13788","tests.q2g","jeeves_singleturn_test","","","","Test Case 392 - SINGLE_MODULE_WITH_DATA_FILTER",""
"failed","Tue Oct 15 20:44:46 IST 2024","Tue Oct 15 20:45:42 IST 2024","55644","tests.q2g","jeeves_singleturn_test","","","","test_single_turn_case[SINGLE_MODULE_WITH_MULTIPLE_GROUP_BY-Show me count of Tickets group by First Contact Resolution Violated and Status-184-expected_json183-SELECT COUNT(*),First Contact Resolution Violated,Status FROM Tickets GROUP BY First Contact Resolution Violated,Status]",""
"passed","Tue Oct 15 20:57:20 IST 2024","Tue Oct 15 20:57:25 IST 2024","5834","tests.q2g","jeeves_singleturn_test","","","","Test Case 416 - SINGLE_MODULE_WITH_NO_DATA_FILTER",""
